class	class_id	spec	spec_id	tree	hero_tree	node_id	node_type	entry_id	talent	spell_id	max_ranks	req_points	row	col	choice_group	prereq_node_ids	serial_order	choice_index
death-knight	6	unholy	252	class		76072	ACTIVE	96201	Raise Dead	46585	1		2	6			30	0
death-knight	6	unholy	252	class		76045	PASSIVE	96173	Runic Attenuation	207104	1		3	2		76081	8	0
death-knight	6	unholy	252	class		76067	PASSIVE	96196	Improved Death Strike	374277	1		3	4		76071	26	0
death-knight	6	unholy	252	class		76073	PASSIVE	96202	Cleaving Strikes	316916	1		3	6		76072	31	0
death-knight	6	unholy	252	class		76084	ACTIVE	96213	Mind Freeze	47528	1		4	1		76045	40	0
death-knight	6	unholy	252	class		76044	ACTIVE	96172	Blinding Sleet	207167	1		4	2		76045	7	0
death-knight	6	unholy	252	class		76052	PASSIVE	96180	Gloom Ward	391571	2		4	3		76045,76067	13	0
death-knight	6	unholy	252	class		76074	CHOICE	96203	March of Darkness	391546	1		4	4	76074	76067	32	0
death-knight	6	unholy	252	class		76074	CHOICE	133518	Wraith Walk	212552	1		4	4	76074	76067	32	1
death-knight	6	unholy	252	class		76069	PASSIVE	96198	Unholy Momentum	374265	2		4	5		76073,76067	28	0
death-knight	6	unholy	252	class		76059	ACTIVE	96188	Control Undead	111673	1		4	6		76073	20	0
death-knight	6	unholy	252	class		110029	PASSIVE	136523	Enfeeble	392566	1		4	7		76073	199	0
death-knight	6	unholy	252	class		76083	PASSIVE	96212	Coldthirst	378848	1		5	1		76084	39	0
death-knight	6	unholy	252	class		101708	PASSIVE	125606	Proliferating Chill	373930	1		5	2		76084,76044,76052	164	0
death-knight	6	unholy	252	class		76066	PASSIVE	96195	Permafrost	207200	1		5	3		76052	25	0
death-knight	6	unholy	252	class		76068	PASSIVE	96197	Veteran of the Third War	48263	1		5	4		76069,76074,76052	27	0
death-knight	6	unholy	252	class		76075	ACTIVE	96204	Death Pact	48743	1		5	5		76069	33	0
death-knight	6	unholy	252	class		76061	PASSIVE	96190	Brittle	374504	1		5	6		76069,76059,110029	22	0
death-knight	6	unholy	252	class		76060	PASSIVE	96189	Blood Bond	1267028	1		5	7		110029	21	0
death-knight	6	unholy	252	class		76085	PASSIVE	96214	Icy Talons	194878	1	8	6	2		76066,101708,76083	41	0
death-knight	6	unholy	252	class		110030	PASSIVE	136524	Death Notes	1266819	1	8	6	3		76066	200	0
death-knight	6	unholy	252	class		76065	ACTIVE	96194	Anti-Magic Zone	51052	1	8	6	4		76068,76075,76066	24	0
death-knight	6	unholy	252	class		110031	PASSIVE	136525	Death Defiance	1266818	1	8	6	5		76075	201	0
death-knight	6	unholy	252	class		76076	PASSIVE	96205	Unholy Bond	374261	1	8	6	6		76075,76061,76060	34	0
death-knight	6	unholy	252	class		76086	PASSIVE	96215	Ice Prison	454786	1	8	7	1		76085	42	0
death-knight	6	unholy	252	class		76064	CHOICE	96193	Asphyxiate	221562	1	8	7	3	76064	76085,76065,110030	23	0
death-knight	6	unholy	252	class		76064	CHOICE	136526	Death's Reach	276079	1	8	7	3	76064	76085,76065,110030	23	1
death-knight	6	unholy	252	class		76048	PASSIVE	96176	Assimilation	374383	1	8	7	4		76065	10	0
death-knight	6	unholy	252	class		76046	PASSIVE	96174	Anti-Magic Barrier	205727	1	8	7	5		110031,76076,76065	9	0
death-knight	6	unholy	252	class		76057	PASSIVE	96186	Grip of the Dead	273952	1	8	7	7		76076	18	0
death-knight	6	unholy	252	class		76087	PASSIVE	96216	Suppression	374049	1	8	8	2		76086,76064	43	0
death-knight	6	unholy	252	class		76078	PASSIVE	96207	Blood Scent	374030	1	8	8	4		76048,76064,76046	35	0
death-knight	6	unholy	252	class		76058	PASSIVE	96187	Unholy Endurance	389682	1	8	8	6		76057,76046	19	0
death-knight	6	unholy	252	class		76088	PASSIVE	96217	Osmosis	454835	1	23	9	1		76087	44	0
death-knight	6	unholy	252	class		76051	PASSIVE	96179	Insidious Chill	391566	1	23	9	3		76078,76087	12	0
death-knight	6	unholy	252	class		76055	PASSIVE	96183	Runic Protection	454788	1	23	9	5		76058,76078	16	0
death-knight	6	unholy	252	class		76056	PASSIVE	96184	Blood Draw	374598	1	23	9	7		76058	17	0
death-knight	6	unholy	252	class		76079	PASSIVE	96208	Rune Mastery	374574	2	23	10	2		76051,76088	36	0
death-knight	6	unholy	252	class		76080	PASSIVE	96209	Subduing Grasp	454822	1	23	10	4		76055,76051	37	0
death-knight	6	unholy	252	class		76054	PASSIVE	96182	Will of the Necropolis	206967	2	23	10	6		76055,76056	15	0
death-knight	6	unholy	252	class		102008	PASSIVE	126016	Null Magic	454842	1	23	11	1		76079	172	0
death-knight	6	unholy	252	class		76050	PASSIVE	96178	Unyielding Will	457574	1	23	11	3		76080,76079	11	0
death-knight	6	unholy	252	class		102007	PASSIVE	126015	Death's Echo	356367	1	23	11	5		76080,76054	171	0
death-knight	6	unholy	252	class		76053	PASSIVE	96181	Vestigial Shell	454851	1	23	11	7		76054	14	0
death-knight	6	unholy	252	spec		76189	ACTIVE	96326	Outbreak	77575	1		2	18			120	0
death-knight	6	unholy	252	spec		76190	ACTIVE	96327	Scourge Strike	55090	1		3	17		76189	121	0
death-knight	6	unholy	252	spec		76191	PASSIVE	96328	Sudden Doom	49530	1		3	19		76189	122	0
death-knight	6	unholy	252	spec		108131	PASSIVE	133523	Clawing Shadows	1241567	1		4	16		76190	185	0
death-knight	6	unholy	252	spec		108129	ACTIVE	133522	Putrefy	1247378	1		4	18		76191,76190	183	0
death-knight	6	unholy	252	spec		76185	ACTIVE	96322	Dark Transformation	1233448	1		4	20		76191	117	0
death-knight	6	unholy	252	spec		76162	PASSIVE	96296	Foul Infections	455396	1		5	16		108131	101	0
death-knight	6	unholy	252	spec		76186	CHOICE	96323	Plague Mastery	390166	1		5	18	76186	108129	118	0
death-knight	6	unholy	252	spec		76186	CHOICE	133365	Grave Mastery	1238900	1		5	18	76186	108129	118	1
death-knight	6	unholy	252	spec		110260	PASSIVE	136797	Necromancer's Cunning	288848	1		5	20		76185	202	0
death-knight	6	unholy	252	spec		76197	PASSIVE	96334	Ebon Fever	207269	1	8	6	15		76162	127	0
death-knight	6	unholy	252	spec		76193	PASSIVE	96330	Festering Scythe	455397	1	8	6	16		76162	124	0
death-knight	6	unholy	252	spec		76192	PASSIVE	96329	Superstrain	390283	1	8	6	17		76186,76162	123	0
death-knight	6	unholy	252	spec		76179	ACTIVE	96314	Soul Reaper	343294	1	8	6	19		110260,76186	113	0
death-knight	6	unholy	252	spec		76148	PASSIVE	96282	Magus of the Dead	390196	1	8	6	20		110260	94	0
death-knight	6	unholy	252	spec		76187	PASSIVE	96324	Infected Claws	207272	1	8	6	21		110260	119	0
death-knight	6	unholy	252	spec		76155	PASSIVE	96289	Cycle of Death	1290864	1	8	7	16		76197,76193	98	0
death-knight	6	unholy	252	spec		76156	PASSIVE	96290	Coil of Devastation	390270	1	8	7	17		76192,76193	99	0
death-knight	6	unholy	252	spec		76196	ACTIVE	96333	Army of the Dead	42650	1	8	7	18		76192,76186,76179	126	0
death-knight	6	unholy	252	spec		109392	PASSIVE	133517	Reaping	377514	1	8	7	19		76148,76179	188	0
death-knight	6	unholy	252	spec		101882	PASSIVE	125815	Menacing Magus	455135	1	8	7	20		76148	165	0
death-knight	6	unholy	252	spec		76194	PASSIVE	96331	Ghoulish Frenzy	377587	1	8	7	21		76148,76187	125	0
death-knight	6	unholy	252	spec		76160	PASSIVE	96294	Morbidity	377592	1	8	8	15		76155,76197	100	0
death-knight	6	unholy	252	spec		76178	PASSIVE	96313	Harbinger of Doom	276023	1	8	8	17		76196,76156,76155	112	0
death-knight	6	unholy	252	spec		76176	CHOICE	96311	Raise Abomination	1242608	1	8	8	18	76176	76196	111	0
death-knight	6	unholy	252	spec		76176	CHOICE	133514	Summon Gargoyle	1242147	1	8	8	18	76176	76196	111	1
death-knight	6	unholy	252	spec		76184	PASSIVE	96321	Unholy Devotion	1241858	1	8	8	19		76196,101882,109392	116	0
death-knight	6	unholy	252	spec		76181	PASSIVE	96317	All Will Serve	194916	1	8	8	21		76194,101882	114	0
death-knight	6	unholy	252	spec		108126	PASSIVE	133515	Blightburst	1254552	1	20	9	16		76178,76155,76160	181	0
death-knight	6	unholy	252	spec		108151	PASSIVE	133546	Putrid Echoes	377580	1	20	9	18		76184,76178,76176	186	0
death-knight	6	unholy	252	spec		108130	PASSIVE	125816	Doomed Bidding	455386	1	20	9	20		101882,76181,76184	184	0
death-knight	6	unholy	252	spec		108127	PASSIVE	133516	Scourging	1242604	2	20	10	16		108126	182	0
death-knight	6	unholy	252	spec		76152	PASSIVE	96286	Ancient Power	377590	2	20	10	17		108126,108151	97	0
death-knight	6	unholy	252	spec		76150	PASSIVE	96284	Unholy Aura	377440	2	20	10	19		108130,108151	96	0
death-knight	6	unholy	252	spec		76149	PASSIVE	96283	Commander of the Dead	390259	2	20	10	20		108130	95	0
death-knight	6	unholy	252	spec		108124	PASSIVE	133513	Blightfall	1271974	1	20	11	16		108127	180	0
death-knight	6	unholy	252	spec		109458	PASSIVE	135676	Reanimation	1256813	1	20	11	18		76150,76152	189	0
death-knight	6	unholy	252	spec		76182	PASSIVE	96318	Outnumber	1241705	1	20	11	20		76149	115	0
death-knight	6	unholy	252	spec		110354	ACTIVE	136920	Forbidden Knowledge	1242158	1	20	12	18			204	0
death-knight	6	unholy	252	hero	Rider of the Apocalypse	95066	PASSIVE	117663	Rider's Champion	444005	1		7	10			158	0
death-knight	6	unholy	252	hero	Rider of the Apocalypse	95060	CHOICE	117657	On a Paler Horse	444008	1		8	9	95060	95066	152	0
death-knight	6	unholy	252	hero	Rider of the Apocalypse	95060	CHOICE	123412	Death Charge	444010	1		8	9	95060	95066	152	1
death-knight	6	unholy	252	hero	Rider of the Apocalypse	95067	PASSIVE	117664	Mograine's Might	444047	1		8	10		95066	159	0
death-knight	6	unholy	252	hero	Rider of the Apocalypse	95037	CHOICE	117634	Horsemen's Aid	444074	1		8	11	95037	95066	133	0
death-knight	6	unholy	252	hero	Rider of the Apocalypse	95037	CHOICE	123410	Pact of the Apocalypse	444083	1		8	11	95037	95066	133	1
death-knight	6	unholy	252	hero	Rider of the Apocalypse	109741	PASSIVE	135999	Ride or Die!	1265959	1		8	12		95066	198	0
death-knight	6	unholy	252	hero	Rider of the Apocalypse	95047	PASSIVE	117644	Whitemane's Famine	444033	1		9	9		95060	141	0
death-knight	6	unholy	252	hero	Rider of the Apocalypse	95059	PASSIVE	117656	Nazgrim's Conquest	444052	1		9	10		95067	151	0
death-knight	6	unholy	252	hero	Rider of the Apocalypse	95063	PASSIVE	117660	Trollbane's Icy Fury	444097	1		9	11		95037	155	0
death-knight	6	unholy	252	hero	Rider of the Apocalypse	109740	PASSIVE	135998	Let Terror Reign	1265949	1		9	12		109741	197	0
death-knight	6	unholy	252	hero	Rider of the Apocalypse	95044	PASSIVE	117641	Hungering Thirst	444037	1		10	9		95047	138	0
death-knight	6	unholy	252	hero	Rider of the Apocalypse	95042	CHOICE	117639	Fury of the Horsemen	444069	1		10	10	95042	95059	136	0
death-knight	6	unholy	252	hero	Rider of the Apocalypse	95042	CHOICE	123411	A Feast of Souls	444072	1		10	10	95042	95059	136	1
death-knight	6	unholy	252	hero	Rider of the Apocalypse	95054	PASSIVE	117651	Mawsworn Menace	444099	1		10	11		95063	146	0
death-knight	6	unholy	252	hero	Rider of the Apocalypse	109739	PASSIVE	135997	Unholy Armaments	1265971	1		10	12		109740	196	0
death-knight	6	unholy	252	hero	Rider of the Apocalypse	95041	PASSIVE	117638	Apocalypse Now	444040	1		11	10		95042,95044,95054,109739	135	0
death-knight	6	unholy	252	hero	San'layn	95051	PASSIVE	117648	Vampiric Strike	433901	1		2	23			144	0
death-knight	6	unholy	252	hero	San'layn	95064	CHOICE	117661	Newly Turned	433934	1		3	21	95064	95051	156	0
death-knight	6	unholy	252	hero	San'layn	95064	CHOICE	117892	Vampiric Speed	434028	1		3	21	95064	95051	156	1
death-knight	6	unholy	252	hero	San'layn	95048	CHOICE	117645	Blood-Soaked Ground	434033	1		3	22	95048	95051	142	0
death-knight	6	unholy	252	hero	San'layn	95048	CHOICE	136836	Desecrate	1234559	1		3	22	95048	95051	142	1
death-knight	6	unholy	252	hero	San'layn	95056	CHOICE	117653	Vampiric Aura	434100	1		3	23	95056	95051	148	0
death-knight	6	unholy	252	hero	San'layn	95056	CHOICE	117891	Bloody Fortitude	434136	1		3	23	95056	95051	148	1
death-knight	6	unholy	252	hero	San'layn	109737	PASSIVE	135995	Thrill of Blood	1265547	1		3	24		95051	194	0
death-knight	6	unholy	252	hero	San'layn	95033	PASSIVE	117630	Infliction of Sorrow	434143	1		4	21		95064	129	0
death-knight	6	unholy	252	hero	San'layn	95065	PASSIVE	117662	Frenzied Bloodthirst	434075	1		4	22		95048	157	0
death-knight	6	unholy	252	hero	San'layn	95046	PASSIVE	117643	The Blood is Life	434260	1		4	23		95056	140	0
death-knight	6	unholy	252	hero	San'layn	109738	PASSIVE	135996	Visceral Strength	434157	1		4	24		109737	195	0
death-knight	6	unholy	252	hero	San'layn	95045	PASSIVE	117642	Inevitable	1280658	1		5	21		95033	139	0
death-knight	6	unholy	252	hero	San'layn	95040	PASSIVE	117637	Incite Terror	434151	1		5	22		95065	134	0
death-knight	6	unholy	252	hero	San'layn	95055	CHOICE	117652	Pact of the San'layn	434261	1		5	23	95055	95046	147	0
death-knight	6	unholy	252	hero	San'layn	95055	CHOICE	117893	Sanguine Scent	434263	1		5	23	95055	95046	147	1
death-knight	6	unholy	252	hero	San'layn	109736	PASSIVE	135994	Transfusion	1265574	1		5	24		109738	193	0
death-knight	6	unholy	252	hero	San'layn	95053	PASSIVE	117650	Gift of the San'layn	434152	1		6	23		95040,95045,95055,109736	145	0
demon-hunter	12	devourer	1480	class		90942	ACTIVE	112853	Vengeful Retreat	198793	1		2	2			25	0
demon-hunter	12	devourer	1480	class		108723	ACTIVE	134272	Voidblade	1245412	1		2	4			170	0
demon-hunter	12	devourer	1480	class		90946	ACTIVE	112859	Sigil of Misery	207684	1		2	6			27	0
demon-hunter	12	devourer	1480	class		90930	PASSIVE	112840	Vengeful Bonds	320635	1		3	2		90942	14	0
demon-hunter	12	devourer	1480	class		90941	PASSIVE	112852	Unrestrained Fury	320770	1		3	3		90942,108723	24	0
demon-hunter	12	devourer	1480	class		90950	PASSIVE	112863	Shattered Restoration	389824	1		3	5		90946,108723	31	0
demon-hunter	12	devourer	1480	class		90945	PASSIVE	112858	Improved Sigil of Misery	320418	1		3	6		90946	26	0
demon-hunter	12	devourer	1480	class		90931	PASSIVE	112841	Bouncing Glaives	320386	1		4	2		90941,90930	15	0
demon-hunter	12	devourer	1480	class		91007	ACTIVE	112927	Imprison	217832	1		4	4		90941,90950	85	0
demon-hunter	12	devourer	1480	class		90948	PASSIVE	112861	Charred Warblades	213010	1		4	6		90950,90945	29	0
demon-hunter	12	devourer	1480	class		107347	ACTIVE	132289	Void Nova	1234195	1		5	1		90931	153	0
demon-hunter	12	devourer	1480	class		90938	PASSIVE	112849	Improved Disrupt	320361	1		5	3		90931,91007	21	0
demon-hunter	12	devourer	1480	class		91006	ACTIVE	112926	Consume Magic	278326	1		5	5		91007,90948	84	0
demon-hunter	12	devourer	1480	class		90999	PASSIVE	112917	Aldrachi Design	391409	1		5	7		90948	77	0
demon-hunter	12	devourer	1480	class		95154	PASSIVE	117767	Focused Ire	1266296	1	8	6	1		107347	140	0
demon-hunter	12	devourer	1480	class		90994	CHOICE	112912	Master of the Glaive	389763	1	8	6	2	90994	90938,107347	74	0
demon-hunter	12	devourer	1480	class		90994	CHOICE	117768	Champion of the Glaive	429211	1	8	6	2	90994	90938,107347	74	1
demon-hunter	12	devourer	1480	class		90937	PASSIVE	112848	Disrupting Fury	183782	1	8	6	3		90938	20	0
demon-hunter	12	devourer	1480	class		95150	PASSIVE	117759	Blazing Path	320416	1	8	6	4		91006,90938	137	0
demon-hunter	12	devourer	1480	class		91005	PASSIVE	112925	Swallowed Anger	320313	1	8	6	5		91006	83	0
demon-hunter	12	devourer	1480	class		90933	PASSIVE	112844	Aura of Pain	207347	1	8	6	6		90999,91006	16	0
demon-hunter	12	devourer	1480	class		95151	PASSIVE	117761	Live by the Glaive	428607	1	8	6	7		90999	138	0
demon-hunter	12	devourer	1480	class		90940	PASSIVE	112851	Pursuit	320654	1	8	7	1		90994,95154	23	0
demon-hunter	12	devourer	1480	class		90936	PASSIVE	112847	Soul Rending	204909	2	8	7	3		90994,95150,90937	19	0
demon-hunter	12	devourer	1480	class		90939	PASSIVE	112850	Felfire Haste	389846	1	8	7	4		95150	22	0
demon-hunter	12	devourer	1480	class		91004	PASSIVE	112924	Infernal Armor	320331	2	8	7	5		90933,95150	82	0
demon-hunter	12	devourer	1480	class		90927	CHOICE	112837	Burn It Out	1266316	1	8	7	6	90927	90933	11	0
demon-hunter	12	devourer	1480	class		90927	CHOICE	136502	Soul Cleanse	1266496	1	8	7	6	90927	90933	11	1
demon-hunter	12	devourer	1480	class		90947	PASSIVE	112860	Lost in Darkness	389849	1	8	7	7		90933,95151	28	0
demon-hunter	12	devourer	1480	class		90935	PASSIVE	112846	Illidari Knowledge	389696	2	8	8	2		90936,90940	18	0
demon-hunter	12	devourer	1480	class		107346	PASSIVE	132288	Guile	1223171	1	8	8	4		91004,90939,90936	152	0
demon-hunter	12	devourer	1480	class		91000	PASSIVE	112918	Will of the Illidari	389695	2	8	8	6		91004,90947,90927	78	0
demon-hunter	12	devourer	1480	class		90934	PASSIVE	112845	Internal Struggle	393822	1	23	9	2		90935	17	0
demon-hunter	12	devourer	1480	class		95152	PASSIVE	117762	Furious	1266326	1	23	9	3		107346,90935	139	0
demon-hunter	12	devourer	1480	class		90929	PASSIVE	112839	Remorseless	1266328	1	23	9	5		91000,107346	13	0
demon-hunter	12	devourer	1480	class		95149	PASSIVE	117758	First In, Last Out	1266497	1	23	9	6		91000	136	0
demon-hunter	12	devourer	1480	class		90996	PASSIVE	112914	Erratic Felheart	391397	2	23	10	2		90934,90934	75	0
demon-hunter	12	devourer	1480	class		110011	PASSIVE	136501	Final Breath	1266500	1	23	10	3		95152	199	0
demon-hunter	12	devourer	1480	class		91002	ACTIVE	112921	Darkness	196718	1	23	10	4		95152,90929	80	0
demon-hunter	12	devourer	1480	class		90928	PASSIVE	112838	Demon Muzzle	1266329	1	23	10	5		90929	12	0
demon-hunter	12	devourer	1480	class		90949	PASSIVE	112862	Soul Splitter	1266330	2	23	10	6		95149	30	0
demon-hunter	12	devourer	1480	class		110010	PASSIVE	136500	Wings of Wrath	1266493	1	23	11	2		90996	198	0
demon-hunter	12	devourer	1480	class		91001	CHOICE	112920	Long Night	389781	1	23	11	4	91001	91002	79	0
demon-hunter	12	devourer	1480	class		91001	CHOICE	112919	Pitch Black	389783	1	23	11	4	91001	91002	79	1
demon-hunter	12	devourer	1480	class		90997	PASSIVE	117755	Demonic Resilience	1266307	1	23	11	6		90949	76	0
demon-hunter	12	devourer	1480	spec		107336	ACTIVE	132278	Void Ray	473728	1		2	18			143	0
demon-hunter	12	devourer	1480	spec		107344	ACTIVE	132286	Soul Immolation	1241937	1		3	17		107336	150	0
demon-hunter	12	devourer	1480	spec		107771	PASSIVE	133107	Predator's Thirst	1215617	1		3	19		107336	155	0
demon-hunter	12	devourer	1480	spec		108727	CHOICE	134280	Tempered Soul	1246555	1		4	16	108727	107344	172	0
demon-hunter	12	devourer	1480	spec		108727	CHOICE	135730	Spontaneous Immolation	1246556	1		4	16	108727	107344	172	1
demon-hunter	12	devourer	1480	spec		107340	ACTIVE	132282	Void Metamorphosis	471306	1		4	18		107344,107771	146	0
demon-hunter	12	devourer	1480	spec		107343	PASSIVE	132285	Feast of Souls	1237270	1		4	20		107771	149	0
demon-hunter	12	devourer	1480	spec		108726	CHOICE	134279	Scythe's Embrace	1246558	1		5	16	108726	108727	171	0
demon-hunter	12	devourer	1480	spec		108726	CHOICE	134275	Duty Eternal	1246562	1		5	16	108726	108727	171	1
demon-hunter	12	devourer	1480	spec		107339	ACTIVE	132281	Collapsing Star	1221167	1		5	18		107340	145	0
demon-hunter	12	devourer	1480	spec		107770	PASSIVE	133106	Moment of Craving	1238488	1		5	20		107343	154	0
demon-hunter	12	devourer	1480	spec		107775	PASSIVE	133111	Gift of the Void	1272847	1	8	6	15		108726	157	0
demon-hunter	12	devourer	1480	spec		108122	PASSIVE	133511	Entropy	1261684	1	8	6	17		108726,107339	160	0
demon-hunter	12	devourer	1480	spec		107999	PASSIVE	133370	Waste Not	1223918	1	8	6	19		107770,107339	159	0
demon-hunter	12	devourer	1480	spec		107342	PASSIVE	132284	Soulshaper	1238739	1	8	6	21		107770	148	0
demon-hunter	12	devourer	1480	spec		108627	PASSIVE	134148	Singed Spirit	1272832	1	8	7	15		107775	165	0
demon-hunter	12	devourer	1480	spec		107338	PASSIVE	132280	Sweet Suffering	1244295	2	8	7	16		107775,108122	144	0
demon-hunter	12	devourer	1480	spec		110009	PASSIVE	136499	Second Helping	1239537	1	8	7	17		108122	197	0
demon-hunter	12	devourer	1480	spec		107997	PASSIVE	133368	Umbral Blade	1272842	1	8	7	18		107999,108122	158	0
demon-hunter	12	devourer	1480	spec		108144	PASSIVE	134330	Improved Consume	1272817	1	8	7	19		107999	164	0
demon-hunter	12	devourer	1480	spec		108628	PASSIVE	134149	Sweet Release	1242768	2	8	7	20		107342,107999	166	0
demon-hunter	12	devourer	1480	spec		110174	PASSIVE	136699	Voidpurge	1244220	1	8	7	21		107342	223	0
demon-hunter	12	devourer	1480	spec		108136	ACTIVE	133531	Hungering Slash	1239519	1	8	8	16		108627,107338,110009	162	0
demon-hunter	12	devourer	1480	spec		109871	PASSIVE	136131	Voidrage	1242956	2	8	8	18		107997,108144,110009	196	0
demon-hunter	12	devourer	1480	spec		107774	PASSIVE	133110	Focused Ray	1240203	1	8	8	20		108144,108628,110174	156	0
demon-hunter	12	devourer	1480	spec		110171	PASSIVE	136696	Soulforged Blades	1272432	1	20	9	15		108136	220	0
demon-hunter	12	devourer	1480	spec		110170	PASSIVE	136695	Singular Strikes	1272770	1	20	9	16		108136	219	0
demon-hunter	12	devourer	1480	spec		110165	PASSIVE	136690	Demonic Instinct	1247538	2	20	9	17		108136,109871	214	0
